TIMESTAMP;TAMB;TGND;ALPHA;BETA;EB;ED
1534104000;22.0;23.2;313.1;-10.7;0.0;0.0
1534107600;21.3;23.1;326.7;-16.6;0.0;0.0
1534111200;20.1;23.1;341.4;-20.6;0.0;0.0
1534114800;18.7;23.1;356.9;-22.3;0.0;0.0
1534118400;16.4;23.1;12.5;-21.6;0.0;0.0
1534122000;15.4;23.0;27.5;-18.5;0.0;0.0
1534125600;15.2;23.0;41.6;-13.3;0.0;0.0
1534129200;14.2;23.0;54.6;-6.6;0.0;0.0
1534132800;15.0;23.0;66.8;1.4;7.3;3.1
1534136400;17.0;23.0;78.4;10.1;293.1;42.0
1534140000;19.9;23.0;90.1;19.1;527.7;72.1
1534143600;22.3;23.0;102.5;28.2;647.9;90.9
1534147200;24.9;23.0;116.4;36.7;722.3;104.7
1534150800;27.0;23.0;132.8;44.2;768.4;114.4
1534154400;29.0;23.0;152.5;49.8;794.4;120.3
1534158000;29.9;22.9;175.3;52.3;804.5;122.6
1534161600;30.2;22.9;198.7;51.2;800.1;121.6
1534165200;31.1;22.9;219.8;46.7;780.6;117.1
1534168800;30.6;22.9;237.4;39.8;549.0;80.5
1534172400;28.7;22.9;252.1;31.6;170.3;24.2
1534176000;26.0;22.9;265.0;22.6;145.4;20.0
1534179600;23.8;22.9;276.9;13.5;104.1;14.3
1534183200;23.5;22.9;288.5;4.6;45.9;8.8
1534186800;23.0;22.8;300.4;-3.7;0.0;0.0
1534190400;22.3;22.8;313.0;-11.0;0.0;0.0
1534194000;21.3;22.8;326.6;-16.9;0.0;0.0
1534197600;20.3;22.8;341.4;-20.9;0.0;0.0
1534201200;20.1;22.8;356.9;-22.6;0.0;0.0
1534204800;19.4;22.8;12.6;-21.9;0.0;0.0
1534208400;19.3;22.8;27.7;-18.8;0.0;0.0
1534212000;17.6;22.8;41.8;-13.6;0.0;0.0
1534215600;16.9;22.8;54.8;-6.8;0.0;0.0
1534219200;16.4;22.7;67.0;1.2;6.1;2.9
1534222800;17.1;22.7;78.7;9.9;181.5;26.1
1534226400;18.2;22.7;90.4;18.9;524.7;71.5
1534230000;19.9;22.7;102.8;28.0;646.2;90.5
1534233600;19.8;22.7;116.6;36.5;700.5;101.3
1534237200;21.3;22.7;133.0;44.0;413.7;61.4
1534240800;22.7;22.7;152.7;49.5;781.8;118.1
1534244400;22.3;22.7;175.4;52.0;652.0;99.2
1534248000;23.2;22.7;198.7;50.9;498.3;75.6
1534251600;22.7;22.7;219.7;46.4;194.9;29.2
1534255200;22.5;22.7;237.3;39.6;532.7;77.9
1534258800;23.1;22.7;252.0;31.3;169.8;24.1
1534262400;23.2;22.7;264.8;22.4;571.1;78.4
1534266000;21.5;22.7;276.7;13.3;319.1;43.9
1534269600;21.3;22.7;288.3;4.4;119.6;23.5
1534273200;20.3;22.7;300.2;-4.0;0.0;0.0
1534276800;19.6;22.7;312.9;-11.3;0.0;0.0
1534280400;19.3;22.7;326.6;-17.2;0.0;0.0
1534284000;19.0;22.7;341.4;-21.2;0.0;0.0
1534287600;18.4;22.7;356.9;-23.0;0.0;0.0
1534291200;18.3;22.6;12.7;-22.2;0.0;0.0
1534294800;18.1;22.6;27.8;-19.1;0.0;0.0
1534298400;17.7;22.6;42.0;-13.9;0.0;0.0
1534302000;17.6;22.6;55.0;-7.0;0.0;0.0
1534305600;17.4;22.6;67.2;0.9;4.9;2.7
1534309200;16.9;22.6;78.9;9.6;78.3;11.3
1534312800;17.0;22.6;90.6;18.7;130.4;17.7
1534316400;17.9;22.6;103.0;27.7;559.3;78.1
1534320000;19.4;22.6;116.9;36.3;702.3;101.4
1534323600;20.0;22.6;133.3;43.7;766.4;113.6
1534327200;21.9;22.6;152.9;49.2;778.9;117.4
1534330800;21.5;22.6;175.5;51.7;593.4;90.1
1534334400;23.8;22.6;198.7;50.6;672.0;101.7
1534338000;23.0;22.6;219.6;46.1;559.2;83.5
1534341600;23.4;22.5;237.1;39.3;612.2;89.3
1534345200;22.8;22.5;251.8;31.0;169.3;23.9
1534348800;23.2;22.5;264.6;22.1;273.7;37.5
1534352400;22.7;22.5;276.5;13.0;101.2;13.9
1534356000;22.3;22.5;288.2;4.1;111.2;22.6
1534359600;20.7;22.5;300.1;-4.2;0.0;0.0
1534363200;19.0;22.5;312.8;-11.6;0.0;0.0
1534366800;18.4;22.5;326.5;-17.5;0.0;0.0
1534370400;16.4;22.5;341.3;-21.5;0.0;0.0
1534374000;16.3;22.4;357.0;-23.3;0.0;0.0
1534377600;15.6;22.4;12.7;-22.5;0.0;0.0
1534381200;15.3;22.4;28.0;-19.3;0.0;0.0
1534384800;15.2;22.4;42.1;-14.1;0.0;0.0
1534388400;14.5;22.4;55.2;-7.3;0.0;0.0
1534392000;14.5;22.4;67.4;0.7;3.9;2.5
1534395600;16.5;22.4;79.1;9.4;238.7;34.5
1534399200;19.6;22.4;90.9;18.5;518.5;70.4
1534402800;21.5;22.4;103.3;27.5;642.7;89.6
1534406400;23.1;22.4;117.2;36.1;719.0;103.6
1534410000;24.5;22.4;133.5;43.5;766.0;113.3
1534413600;25.5;22.4;153.1;48.9;792.4;119.2
1534417200;26.7;22.4;175.6;51.4;802.6;121.6
1534420800;27.4;22.4;198.6;50.3;798.0;120.5
1534424400;28.5;22.4;219.5;45.8;777.9;115.9
1534428000;29.0;22.3;236.9;39.0;739.3;107.6
1534431600;29.2;22.3;251.6;30.8;675.3;95.3
1534435200;29.0;22.3;264.5;21.8;571.8;78.1
1534438800;28.8;22.3;276.4;12.7;398.6;54.9
1534442400;27.2;22.3;288.0;3.8;108.5;22.9
1534446000;24.5;22.3;300.0;-4.5;0.0;0.0
1534449600;24.4;22.3;312.7;-11.9;0.0;0.0
1534453200;23.2;22.3;326.4;-17.8;0.0;0.0
1534456800;23.7;22.2;341.3;-21.9;0.0;0.0
1534460400;22.6;22.2;357.0;-23.6;0.0;0.0
1534464000;21.5;22.2;12.8;-22.8;0.0;0.0
1534467600;20.3;22.2;28.1;-19.6;0.0;0.0
1534471200;19.6;22.2;42.3;-14.4;0.0;0.0
1534474800;18.6;22.2;55.4;-7.5;0.0;0.0
1534478400;18.5;22.2;67.6;0.5;3.0;2.2
1534482000;19.1;22.2;79.3;9.2;222.4;32.2
1534485600;21.0;22.2;91.1;18.3;515.4;69.9
1534489200;23.1;22.2;103.5;27.3;640.9;89.1
1534492800;24.9;22.2;117.4;35.8;717.8;103.2
1534496400;27.0;22.2;133.8;43.2;765.1;112.9
1534500000;28.6;22.2;153.3;48.7;791.7;118.8
1534503600;30.0;22.2;175.7;51.1;801.9;121.2
1534507200;30.7;22.2;198.6;49.9;796.3;119.9
1534510800;31.6;22.2;219.3;45.5;776.9;115.5
1534514400;31.6;22.2;236.8;38.7;730.3;106.0
1534518000;30.4;22.2;251.4;30.5;673.2;94.7
1534521600;30.0;22.2;264.3;21.6;568.1;77.5
1534525200;28.8;22.2;276.2;12.4;391.2;53.9
1534528800;26.4;22.2;287.9;3.5;82.8;18.3
1534532400;24.4;22.2;299.8;-4.8;0.0;0.0
1534536000;23.0;22.2;312.6;-12.2;0.0;0.0
1534539600;21.6;22.2;326.4;-18.1;0.0;0.0
1534543200;20.8;22.2;341.3;-22.2;0.0;0.0
1534546800;20.0;22.2;357.1;-23.9;0.0;0.0
1534550400;19.3;22.2;12.9;-23.1;0.0;0.0
1534554000;18.8;22.2;28.3;-19.9;0.0;0.0
1534557600;18.2;22.2;42.5;-14.6;0.0;0.0
1534561200;17.2;22.2;55.6;-7.8;0.0;0.0
1534564800;17.5;22.2;67.9;0.3;2.3;2.0
1534568400;16.7;22.2;79.6;9.0;73.7;10.7
1534572000;17.8;22.2;91.4;18.1;497.4;67.3
1534575600;19.7;22.2;103.8;27.1;639.0;88.7
1534579200;20.7;22.2;117.7;35.6;716.6;102.7
1534582800;21.7;22.3;134.0;43.0;564.6;83.1
1534586400;22.1;22.3;153.5;48.4;696.1;104.2
1534590000;23.9;22.3;175.8;50.8;381.2;57.5
1534593600;24.7;22.3;198.6;49.6;796.4;119.7
1534597200;26.0;22.3;219.2;45.2;775.3;115.0
1534600800;25.1;22.3;236.6;38.4;725.4;105.1
1534604400;25.1;22.3;251.3;30.2;533.1;74.8
1534608000;25.4;22.3;264.1;21.3;564.0;76.7
1534611600;25.3;22.3;276.1;12.2;385.5;53.1
1534615200;24.1;22.3;287.7;3.2;87.0;20.2
1534618800;22.0;22.3;299.7;-5.1;0.0;0.0
1534622400;20.4;22.3;312.5;-12.5;0.0;0.0
1534626000;19.3;22.3;326.3;-18.5;0.0;0.0
1534629600;18.4;22.3;341.3;-22.5;0.0;0.0
1534633200;17.7;22.3;357.1;-24.2;0.0;0.0
1534636800;16.2;22.3;13.1;-23.4;0.0;0.0
1534640400;15.2;22.3;28.4;-20.2;0.0;0.0
1534644000;15.2;22.3;42.7;-14.9;0.0;0.0
1534647600;14.7;22.3;55.8;-8.0;0.0;0.0
1534651200;14.3;22.3;68.1;0.0;1.7;1.8
1534654800;14.4;22.3;79.8;8.8;72.1;10.5
1534658400;17.3;22.3;91.6;17.8;489.3;66.1
1534662000;19.6;22.3;104.1;26.9;637.1;88.2
1534665600;22.9;22.3;118.0;35.4;714.6;102.2
1534669200;24.2;22.3;134.3;42.7;763.3;112.1
1534672800;25.5;22.3;153.7;48.1;790.2;118.1
1534676400;26.6;22.3;175.9;50.5;800.5;120.4
1534680000;27.4;22.3;198.6;49.3;795.6;119.3
1534683600;28.6;22.3;219.1;44.9;774.9;114.6
1534687200;29.2;22.3;236.5;38.1;735.0;106.2
1534690800;30.0;22.3;251.1;29.9;668.8;93.6
1534694400;29.4;22.3;264.0;21.0;561.0;76.1
1534698000;28.7;22.3;275.9;11.9;378.6;52.2
1534701600;27.2;22.3;287.6;2.9;77.8;19.2
1534705200;24.8;22.3;299.6;-5.4;0.0;0.0
1534708800;23.3;22.3;312.4;-12.8;0.0;0.0
1534712400;22.0;22.3;326.3;-18.8;0.0;0.0
1534716000;19.6;22.3;341.3;-22.8;0.0;0.0
1534719600;18.3;22.3;357.2;-24.5;0.0;0.0
1534723200;19.2;22.3;13.2;-23.7;0.0;0.0
1534726800;17.2;22.3;28.6;-20.5;0.0;0.0
1534730400;18.0;22.3;42.9;-15.2;0.0;0.0
1534734000;17.8;22.3;56.1;-8.3;0.0;0.0
1534737600;16.4;22.3;68.3;-0.2;0.0;0.0
1534741200;17.2;22.3;80.1;8.5;151.7;22.3
1534744800;19.5;22.3;91.9;17.6;483.3;65.2
1534748400;21.0;22.3;104.3;26.6;235.0;32.5
1534752000;21.7;22.3;118.3;35.1;208.3;29.7
1534755600;22.2;22.3;134.5;42.4;190.6;27.9
1534759200;22.4;22.3;153.9;47.8;197.4;29.4
1534762800;23.7;22.3;176.0;50.1;295.9;44.4
1534766400;22.5;22.3;198.6;49.0;198.7;29.7
1534770000;22.8;22.3;219.0;44.5;193.4;28.5
1534773600;23.6;22.3;236.3;37.8;183.4;26.4
1534777200;22.7;22.3;250.9;29.6;221.0;30.9
1534780800;22.6;22.3;263.8;20.7;139.3;18.9
1534784400;22.7;22.3;275.7;11.6;92.9;12.8
1534788000;21.9;22.3;287.4;2.6;19.8;5.2
1534791600;21.7;22.3;299.5;-5.7;0.0;0.0
1534795200;21.6;22.3;312.3;-13.1;0.0;0.0
1534798800;21.1;22.3;326.2;-19.1;0.0;0.0
1534802400;20.4;22.3;341.3;-23.2;0.0;0.0
1534806000;19.9;22.3;357.2;-24.9;0.0;0.0
1534809600;19.3;22.3;13.3;-24.1;0.0;0.0
1534813200;18.8;22.3;28.7;-20.8;0.0;0.0
1534816800;18.0;22.3;43.1;-15.5;0.0;0.0
1534820400;17.4;22.2;56.3;-8.5;0.0;0.0
1534824000;16.8;22.2;68.6;-0.4;0.0;0.0
1534827600;16.1;22.2;80.3;8.3;101.7;15.0
1534831200;16.7;22.2;92.1;17.4;501.9;67.6
1534834800;17.6;22.2;104.6;26.4;633.2;87.2
1534838400;18.4;22.2;118.5;34.9;712.9;101.5
1534842000;19.7;22.2;134.8;42.2;761.4;111.3
1534845600;20.7;22.2;154.1;47.5;788.5;117.3
1534849200;21.4;22.2;176.1;49.8;798.7;119.6
1534852800;21.4;22.2;198.6;48.6;793.8;118.5
1534856400;22.1;22.2;218.9;44.2;772.7;113.7
1534860000;22.7;22.2;236.2;37.5;732.1;105.2
1534863600;22.6;22.2;250.8;29.3;664.3;92.5
1534867200;22.6;22.2;263.6;20.4;553.4;74.7
1534870800;22.5;22.2;275.6;11.3;364.2;50.3
1534874400;21.1;22.1;287.3;2.3;58.2;16.6
1534878000;19.6;22.1;299.3;-6.0;0.0;0.0
1534881600;18.8;22.1;312.2;-13.5;0.0;0.0
1534885200;16.9;22.1;326.1;-19.4;0.0;0.0
1534888800;17.3;22.1;341.3;-23.5;0.0;0.0
1534892400;16.2;22.1;357.3;-25.2;0.0;0.0
1534896000;14.9;22.1;13.4;-24.4;0.0;0.0
1534899600;14.5;22.1;28.9;-21.1;0.0;0.0
1534903200;13.9;22.1;43.3;-15.7;0.0;0.0
1534906800;13.9;22.1;56.5;-8.8;0.0;0.0
1534910400;13.5;22.1;68.8;-0.7;0.0;0.0
1534914000;13.9;22.1;80.6;8.1;160.2;23.6
1534917600;16.2;22.1;92.4;17.2;499.2;66.9
1534921200;19.2;22.1;104.9;26.2;632.1;86.6
1534924800;21.8;22.1;118.8;34.6;712.5;100.9
1534928400;23.6;22.1;135.1;41.9;761.4;110.8
1534932000;24.3;22.1;154.4;47.2;788.7;116.8
1534935600;25.0;22.1;176.2;49.5;799.1;119.1
1534939200;26.2;22.1;198.6;48.3;793.9;117.9
1534942800;27.0;22.1;218.8;43.9;772.6;113.1
1534946400;27.6;22.1;236.0;37.2;731.5;104.5
1534950000;27.6;22.0;250.6;29.0;662.9;91.7
1534953600;27.8;22.0;263.5;20.1;550.4;73.8
1534957200;27.6;22.0;275.4;11.0;357.7;49.3
1534960800;26.4;22.0;287.1;2.0;49.1;15.2
1534964400;24.7;22.0;299.2;-6.4;0.0;0.0
1534968000;21.6;22.0;312.1;-13.8;0.0;0.0
1534971600;21.3;22.0;326.1;-19.8;0.0;0.0
1534975200;18.7;22.0;341.3;-23.8;0.0;0.0
1534978800;17.6;22.0;357.3;-25.5;0.0;0.0
1534982400;16.9;22.0;13.5;-24.7;0.0;0.0
1534986000;16.0;22.0;29.1;-21.4;0.0;0.0
1534989600;15.7;22.0;43.5;-16.0;0.0;0.0
1534993200;15.6;21.9;56.7;-9.0;0.0;0.0
1534996800;15.6;21.9;69.0;-0.9;0.0;0.0
1535000400;17.6;21.9;80.8;7.9;87.1;12.8
1535004000;20.4;22.0;92.7;17.0;496.8;66.1
1535007600;23.2;22.0;105.2;25.9;631.1;86.0
1535011200;25.5;22.0;119.1;34.4;712.2;100.3
1535014800;28.3;22.0;135.4;41.6;761.4;110.2
1535018400;29.8;22.0;154.6;46.9;788.9;116.2
1535022000;31.8;22.0;176.4;49.1;799.2;118.5
1535025600;32.3;22.0;198.5;47.9;794.0;117.3
1535029200;33.0;22.0;218.7;43.6;772.3;112.4
1535032800;33.0;22.0;235.9;36.8;728.6;103.5
1535036400;33.9;22.0;250.4;28.7;647.5;89.0
1535040000;33.2;22.0;263.3;19.8;546.7;72.9
1535043600;31.6;22.0;275.3;10.7;342.2;47.0
1535047200;29.9;22.0;287.0;1.7;34.4;11.8
1535050800;28.5;22.0;299.1;-6.7;0.0;0.0
1535054400;24.9;21.9;312.0;-14.1;0.0;0.0
1535058000;23.7;21.9;326.0;-20.1;0.0;0.0
1535061600;22.9;21.9;341.3;-24.2;0.0;0.0
1535065200;22.8;21.9;357.4;-25.9;0.0;0.0
1535068800;21.7;21.9;13.6;-25.0;0.0;0.0
1535072400;20.7;21.9;29.2;-21.7;0.0;0.0
1535076000;19.4;21.9;43.7;-16.3;0.0;0.0
1535079600;18.7;21.9;57.0;-9.3;0.0;0.0
1535083200;19.2;21.9;69.3;-1.2;0.0;0.0
1535086800;19.4;21.9;81.1;7.6;64.1;9.4
1535090400;19.2;21.9;92.9;16.7;123.6;16.4
1535094000;20.4;21.9;105.4;25.7;530.2;71.8
1535097600;21.7;22.0;119.4;34.1;671.9;94.1
1535101200;22.5;22.0;135.6;41.4;530.0;76.3
1535104800;22.1;22.0;154.8;46.6;711.5;104.2
1535108400;21.7;22.0;176.5;48.8;265.1;39.1
1535112000;19.0;22.0;198.5;47.6;198.5;29.2
1535115600;20.3;22.0;218.6;43.2;723.3;104.7
1535119200;22.0;22.0;235.7;36.5;567.3;80.1
1535122800;22.8;22.0;250.3;28.4;650.1;88.8
1535126400;21.3;22.0;263.1;19.5;432.3;57.3
1535130000;20.5;22.0;275.1;10.4;114.0;15.6
1535133600;20.1;22.0;286.8;1.4;8.2;3.2
1535137200;18.4;22.0;298.9;-7.0;0.0;0.0
1535140800;18.2;22.0;311.9;-14.4;0.0;0.0
1535144400;18.4;22.0;325.9;-20.4;0.0;0.0
1535148000;17.3;22.0;341.3;-24.5;0.0;0.0
1535151600;15.7;22.0;357.4;-26.2;0.0;0.0
1535155200;15.8;22.0;13.8;-25.3;0.0;0.0
1535158800;15.2;22.0;29.4;-22.0;0.0;0.0
1535162400;14.3;22.0;43.9;-16.6;0.0;0.0
1535166000;13.6;22.0;57.2;-9.5;0.0;0.0
1535169600;14.4;22.0;69.5;-1.4;0.0;0.0
1535173200;14.7;22.0;81.4;7.4;62.5;9.2
1535176800;15.3;22.0;93.2;16.5;122.9;16.2
1535180400;17.4;22.0;105.7;25.5;278.1;37.4
1535184000;18.5;22.0;119.7;33.9;626.2;87.2
1535187600;19.5;22.0;135.9;41.1;751.9;107.6
1535191200;20.7;22.0;155.0;46.2;789.0;115.0
1535194800;20.5;22.0;176.6;48.5;518.7;76.1
1535198400;21.1;22.0;198.5;47.3;323.0;47.2
1535202000;20.1;22.0;218.5;42.9;367.3;52.9
1535205600;16.0;22.0;235.6;36.2;182.4;25.6
1535209200;17.8;22.0;250.1;28.1;374.3;50.8
1535212800;18.3;22.0;263.0;19.2;462.4;60.8
1535216400;16.6;21.9;274.9;10.1;98.1;13.4
1535220000;15.8;21.9;286.7;1.1;18.9;8.4
1535223600;14.3;21.9;298.8;-7.3;0.0;0.0
1535227200;12.5;21.9;311.8;-14.8;0.0;0.0
1535230800;12.3;21.9;325.9;-20.8;0.0;0.0
1535234400;11.1;21.9;341.3;-24.9;0.0;0.0
1535238000;10.3;21.9;357.5;-26.6;0.0;0.0
1535241600;9.8;21.9;13.9;-25.7;0.0;0.0
1535245200;9.7;21.8;29.6;-22.3;0.0;0.0
1535248800;9.7;21.8;44.1;-16.8;0.0;0.0
1535252400;9.6;21.8;57.4;-9.8;0.0;0.0
1535256000;8.6;21.8;69.8;-1.6;0.0;0.0
1535259600;9.1;21.8;81.6;7.2;60.9;9.0
1535263200;10.5;21.8;93.5;16.3;470.3;61.5
1535266800;12.3;21.8;106.0;25.2;628.1;84.0
1535270400;14.4;21.8;120.0;33.6;711.2;98.5
1535274000;16.3;21.8;136.2;40.8;761.4;108.4
1535277600;17.9;21.7;155.3;45.9;788.6;114.3
1535281200;19.4;21.7;176.7;48.1;796.2;116.2
1535284800;19.6;21.7;198.5;46.9;793.9;115.4
1535288400;19.5;21.7;218.4;42.5;763.7;109.3
1535292000;20.3;21.7;235.4;35.8;728.8;101.7
1535295600;20.1;21.7;249.9;27.7;645.0;87.0
1535299200;18.7;21.6;262.8;18.9;525.9;68.8
1535302800;18.6;21.6;274.8;9.7;302.5;41.2
1535306400;17.9;21.6;286.5;0.8;16.1;8.4
1535310000;16.4;21.6;298.7;-7.6;0.0;0.0
1535313600;14.8;21.5;311.7;-15.1;0.0;0.0
1535317200;13.5;21.5;325.8;-21.1;0.0;0.0
1535320800;12.4;21.5;341.3;-25.2;0.0;0.0
1535324400;13.7;21.5;357.6;-26.9;0.0;0.0
1535328000;13.8;21.5;14.0;-26.0;0.0;0.0
1535331600;14.3;21.4;29.8;-22.6;0.0;0.0
1535335200;14.1;21.4;44.4;-17.1;0.0;0.0
1535338800;13.8;21.4;57.7;-10.0;0.0;0.0
1535342400;13.2;21.4;70.1;-1.9;0.0;0.0
1535346000;13.9;21.4;81.9;7.0;59.2;8.7
1535349600;14.9;21.4;93.8;16.1;276.4;35.9
1535353200;16.0;21.3;106.3;25.0;337.9;44.9
1535356800;18.0;21.3;120.3;33.4;289.2;39.8
1535360400;20.3;21.3;136.5;40.5;670.0;94.9
1535364000;20.6;21.3;155.5;45.6;197.3;28.4
1535367600;20.1;21.3;176.8;47.8;199.9;29.0
1535371200;21.2;21.3;198.5;46.6;198.5;28.7
1535374800;20.8;21.3;218.3;42.2;192.8;27.5
1535378400;20.5;21.2;235.3;35.5;182.0;25.2
1535382000;21.1;21.2;249.8;27.4;163.8;21.9
1535385600;21.5;21.2;262.6;18.5;197.5;25.6
1535389200;21.7;21.2;274.6;9.4;152.5;20.7
1535392800;21.1;21.2;286.4;0.5;3.4;2.2
1535396400;19.7;21.2;298.5;-8.0;0.0;0.0
1535400000;18.2;21.1;311.6;-15.4;0.0;0.0
1535403600;17.1;21.1;325.8;-21.5;0.0;0.0
1535407200;17.3;21.1;341.3;-25.6;0.0;0.0
1535410800;16.9;21.1;357.7;-27.3;0.0;0.0
1535414400;16.3;21.1;14.2;-26.3;0.0;0.0
1535418000;15.2;21.1;30.0;-22.9;0.0;0.0
1535421600;15.0;21.0;44.6;-17.4;0.0;0.0
1535425200;15.3;21.0;57.9;-10.3;0.0;0.0
1535428800;14.9;21.0;70.3;-2.1;0.0;0.0
1535432400;14.6;21.0;82.2;6.7;57.5;8.5
1535436000;15.2;21.0;94.1;15.8;141.0;18.2
1535439600;16.5;21.0;106.6;24.8;625.9;82.7
1535443200;17.7;21.0;120.6;33.1;710.5;97.2
1535446800;18.4;21.0;136.8;40.2;761.1;107.2
1535450400;19.6;20.9;155.7;45.3;769.8;110.4
1535454000;20.4;20.9;177.0;47.4;797.1;115.1
1535457600;20.9;20.9;198.5;46.2;494.8;71.1
1535461200;20.6;20.9;218.2;41.8;340.8;48.2
1535464800;21.3;20.9;235.1;35.2;241.1;33.2
1535468400;21.1;20.9;249.6;27.1;407.2;54.2
1535472000;21.3;20.9;262.5;18.2;391.4;50.5
1535475600;20.8;20.9;274.5;9.1;78.0;10.6
1535479200;20.1;20.8;286.2;0.1;2.3;1.9
1535482800;18.9;20.8;298.4;-8.3;0.0;0.0
1535486400;16.1;20.8;311.5;-15.8;0.0;0.0
1535490000;14.4;20.8;325.7;-21.8;0.0;0.0
1535493600;13.8;20.8;341.3;-25.9;0.0;0.0
1535497200;13.0;20.8;357.7;-27.6;0.0;0.0
1535500800;12.5;20.7;14.3;-26.7;0.0;0.0
1535504400;13.4;20.7;30.2;-23.2;0.0;0.0
1535508000;12.7;20.7;44.8;-17.7;0.0;0.0
1535511600;12.5;20.7;58.2;-10.6;0.0;0.0
1535515200;12.5;20.7;70.6;-2.4;0.0;0.0
1535518800;12.9;20.7;82.4;6.5;55.7;8.3
1535522400;15.3;20.7;94.3;15.6;479.7;61.5
1535526000;17.9;20.7;106.9;24.5;624.7;82.0
1535529600;20.0;20.7;120.9;32.9;710.0;96.6
1535533200;22.2;20.7;137.0;39.9;761.2;106.6
1535536800;23.8;20.7;155.9;45.0;789.3;112.6
1535540400;24.3;20.7;177.1;47.1;799.6;114.8
1535544000;25.2;20.7;198.6;45.8;793.7;113.5
1535547600;26.1;20.6;218.2;41.5;770.6;108.5
1535551200;26.8;20.6;235.0;34.8;726.2;99.5
1535554800;27.0;20.6;249.5;26.8;651.4;86.2
1535558400;27.2;20.6;262.3;17.9;525.8;67.4
1535562000;26.4;20.6;274.3;8.8;303.3;41.2
1535565600;25.3;20.6;286.1;-0.2;0.0;0.0
1535569200;23.5;20.6;298.3;-8.6;0.0;0.0
1535572800;22.8;20.6;311.4;-16.1;0.0;0.0
1535576400;22.1;20.5;325.7;-22.2;0.0;0.0
1535580000;21.0;20.5;341.3;-26.3;0.0;0.0
1535583600;20.0;20.5;357.8;-28.0;0.0;0.0
1535587200;18.7;20.5;14.5;-27.0;0.0;0.0
1535590800;18.0;20.5;30.4;-23.5;0.0;0.0
1535594400;17.8;20.5;45.1;-18.0;0.0;0.0
1535598000;17.3;20.5;58.4;-10.8;0.0;0.0
1535601600;17.2;20.5;70.9;-2.6;0.0;0.0
1535605200;17.9;20.5;82.7;6.3;53.9;8.0
1535608800;17.5;20.5;94.6;15.4;119.4;15.2
1535612400;17.5;20.5;107.2;24.3;155.9;20.3
1535616000;16.3;20.5;121.2;32.6;177.4;24.0
1535619600;16.5;20.5;137.3;39.7;190.3;26.5
1535623200;16.8;20.5;156.2;44.7;197.3;28.0
1535626800;17.7;20.5;177.2;46.7;199.9;28.5
1535630400;17.7;20.5;198.6;45.5;198.4;28.2
1535634000;18.1;20.5;218.1;41.1;192.5;26.9
1535637600;18.6;20.5;234.9;34.5;181.3;24.7
1535641200;19.0;20.5;249.3;26.4;162.4;21.3
1535644800;18.2;20.5;262.1;17.6;130.4;16.6
1535648400;17.2;20.4;274.1;8.5;73.6;10.0
1535652000;16.4;20.4;285.9;-0.5;0.0;0.0
1535655600;15.9;20.4;298.2;-9.0;0.0;0.0
1535659200;15.9;20.4;311.3;-16.5;0.0;0.0
1535662800;15.5;20.4;325.6;-22.6;0.0;0.0
1535666400;15.7;20.4;341.3;-26.7;0.0;0.0
1535670000;15.3;20.4;357.9;-28.3;0.0;0.0
1535673600;14.5;20.4;14.6;-27.3;0.0;0.0
1535677200;13.5;20.4;30.6;-23.9;0.0;0.0
1535680800;12.8;20.4;45.3;-18.3;0.0;0.0
1535684400;12.2;20.4;58.7;-11.1;0.0;0.0
1535688000;11.2;20.4;71.1;-2.8;0.0;0.0
1535691600;11.3;20.4;83.0;6.0;52.0;7.8
1535695200;12.1;20.4;94.9;15.1;118.6;15.0
1535698800;12.6;20.4;107.5;24.1;155.6;20.2
1535702400;13.1;20.3;121.5;32.3;177.3;23.8
1535706000;14.6;20.3;137.6;39.4;190.2;26.3
1535709600;16.3;20.3;156.4;44.3;261.8;36.9
1535713200;17.0;20.3;177.4;46.4;265.2;37.7
1535716800;18.1;20.3;198.6;45.1;534.0;75.5
1535720400;19.2;20.3;218.0;40.8;761.8;106.0
1535724000;20.0;20.3;234.7;34.1;724.2;98.0
1535727600;20.3;20.3;249.2;26.1;647.3;84.5
1535731200;20.2;20.3;262.0;17.2;517.3;65.4
1535734800;19.3;20.2;274.0;8.1;284.7;38.7
1535738400;17.6;20.2;285.8;-0.9;0.0;0.0
1535742000;16.5;20.2;298.0;-9.3;0.0;0.0
1535745600;15.1;20.2;311.2;-16.8;0.0;0.0
1535749200;14.0;20.2;325.6;-22.9;0.0;0.0
1535752800;13.1;20.1;341.3;-27.0;0.0;0.0
1535756400;13.3;20.1;358.0;-28.7;0.0;0.0
1535760000;11.6;20.1;14.8;-27.7;0.0;0.0
1535763600;11.3;20.1;30.8;-24.2;0.0;0.0
1535767200;11.0;20.1;45.5;-18.5;0.0;0.0
1535770800;9.0;20.1;59.0;-11.3;0.0;0.0
1535774400;9.1;20.0;71.4;-3.1;0.0;0.0
1535778000;9.1;20.0;83.3;5.8;50.1;7.5
1535781600;11.1;20.0;95.2;14.9;466.4;58.7
1535785200;13.2;20.0;107.8;23.8;620.8;80.0
1535788800;15.8;20.0;121.8;32.1;708.6;94.7
1535792400;17.5;20.0;137.9;39.1;760.7;104.7
1535796000;19.6;20.0;156.6;44.0;789.3;110.7
1535799600;19.7;20.0;177.5;46.0;728.8;102.9
1535803200;21.1;20.0;198.6;44.7;730.2;102.7
1535806800;21.8;20.0;217.9;40.4;583.4;80.7
